"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"7464","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.2","ISL","_T","_Z","2009","PT_POP_AGE"
"7465","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"75.5","ISL","_T","_Z","2010","PT_POP_AGE"
"7466","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.4","ISL","_T","_Z","2011","PT_POP_AGE"
"7467","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.8","ISL","_T","_Z","2012","PT_POP_AGE"
"7468","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.4","ISL","_T","_Z","2013","PT_POP_AGE"
"7469","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72","ISL","_T","_Z","2014","PT_POP_AGE"
"7470","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.1","ISL","_T","_Z","2015","PT_POP_AGE"
"7471","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.8","ISL","_T","_Z","2016","PT_POP_AGE"
"7472","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.6","ISL","_T","_Z","2017","PT_POP_AGE"
"7473","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.5","ISL","_T","_Z","2018","PT_POP_AGE"
"7474","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.4","ISL","_T","_Z","2019","PT_POP_AGE"
"7475","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"85.3","IRL","_T","_Z","2002","PT_POP_AGE"
"7476","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.2","IRL","_T","_Z","2005","PT_POP_AGE"
"7477","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78","IRL","_T","_Z","2006","PT_POP_AGE"
"7478","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.3","IRL","_T","_Z","2007","PT_POP_AGE"
"7479","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.1","IRL","_T","_Z","2008","PT_POP_AGE"
"7480","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.6","IRL","_T","_Z","2009","PT_POP_AGE"
"7481","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.8","IRL","_T","_Z","2010","PT_POP_AGE"
"7482","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.5","IRL","_T","_Z","2011","PT_POP_AGE"
"7483","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.9","IRL","_T","_Z","2012","PT_POP_AGE"
"7484","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77","IRL","_T","_Z","2013","PT_POP_AGE"
"7485","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.9","IRL","_T","_Z","2014","PT_POP_AGE"
"7486","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.3","IRL","_T","_Z","2015","PT_POP_AGE"
"7487","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.9","IRL","_T","_Z","2016","PT_POP_AGE"
"7488","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.2","IRL","_T","_Z","2017","PT_POP_AGE"
"7489","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"81.1","IRL","_T","_Z","2018","PT_POP_AGE"
"7490","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"79.7","IRL","_T","_Z","2019","PT_POP_AGE"
"7491","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"81.4","IRL","_T","_Z","2020","PT_POP_AGE"
"7492","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.1","IRL","_T","_Z","2021","PT_POP_AGE"
"7493","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"78.4","IRL","_T","_Z","2022","PT_POP_AGE"
"7494","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.2","ISR","_T","_Z","2019","PT_POP_AGE"
"7495","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.1","ISR","_T","_Z","2020","PT_POP_AGE"
"7496","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"48.9","ITA","_T","_Z","2000","PT_POP_AGE"
"7497","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"53.1","ITA","_T","_Z","2001","PT_POP_AGE"
"7498","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"52.4","ITA","_T","_Z","2002","PT_POP_AGE"
"7499","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"52.6","ITA","_T","_Z","2003","PT_POP_AGE"
"7500","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"50.8","ITA","_T","_Z","2005","PT_POP_AGE"
"7501","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"50.5","ITA","_T","_Z","2006","PT_POP_AGE"
"7502","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"60.8","ITA","_T","_Z","2007","PT_POP_AGE"
"7503","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"59.4","ITA","_T","_Z","2008","PT_POP_AGE"
"7504","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"60.6","ITA","_T","_Z","2009","PT_POP_AGE"
"7505","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"65.3","ITA","_T","_Z","2010","PT_POP_AGE"
"7506","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"62.1","ITA","_T","_Z","2011","PT_POP_AGE"
"7507","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.2","ITA","_T","_Z","2012","PT_POP_AGE"
"7508","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.4","ITA","_T","_Z","2013","PT_POP_AGE"
"7509","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.7","ITA","_T","_Z","2014","PT_POP_AGE"
"7510","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.2","ITA","_T","_Z","2015","PT_POP_AGE"
"7511","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.7","ITA","_T","_Z","2016","PT_POP_AGE"
"7512","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"82.2","ITA","_T","_Z","2017","PT_POP_AGE"
"7513","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.8","ITA","_T","_Z","2018","PT_POP_AGE"
"7514","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77.6","ITA","_T","_Z","2019","PT_POP_AGE"
"7515","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"77","ITA","_T","_Z","2021","PT_POP_AGE"
"7516","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.9","ITA","_T","_Z","2022","PT_POP_AGE"
"7517","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"34.5","JPN","_T","_Z","2001","PT_POP_AGE"
"7518","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"35.7","JPN","_T","_Z","2004","PT_POP_AGE"
"7519","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"28.6","JPN","_T","_Z","2007","PT_POP_AGE"
"7520","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"26.7","JPN","_T","_Z","2010","PT_POP_AGE"
"7521","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"32.5","JPN","_T","_Z","2013","PT_POP_AGE"
"7522","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"33.9","JPN","_T","_Z","2016","PT_POP_AGE"
"7523","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.3","JPN","_T","_Z","2019","PT_POP_AGE"
"7524","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"37.3","JPN","_T","_Z","2022","PT_POP_AGE"
"7525","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"30.8","KOR","_T","_Z","2003","PT_POP_AGE"
"7526","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"33.4","KOR","_T","_Z","2006","PT_POP_AGE"
"7527","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.9","KOR","_T","_Z","2008","PT_POP_AGE"
"7528","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.3","KOR","_T","_Z","2010","PT_POP_AGE"
"7529","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.7","KOR","_T","_Z","2012","PT_POP_AGE"
"7530","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"40.6","KOR","_T","_Z","2014","PT_POP_AGE"
"7531","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.9","KOR","_T","_Z","2016","PT_POP_AGE"
"7532","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42","KOR","_T","_Z","2018","PT_POP_AGE"
"7533","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"43.8","KOR","_T","_Z","2020","PT_POP_AGE"
"7534","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"47.3","KOR","_T","_Z","2022","PT_POP_AGE"
"7535","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"17.6","LVA","_T","_Z","2005","PT_POP_AGE"
"7536","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"23.8","LVA","_T","_Z","2006","PT_POP_AGE"
"7537","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"25.3","LVA","_T","_Z","2007","PT_POP_AGE"
"7538","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"26.3","LVA","_T","_Z","2008","PT_POP_AGE"
"7539","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31","LVA","_T","_Z","2009","PT_POP_AGE"
"7540","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"32.7","LVA","_T","_Z","2010","PT_POP_AGE"
"7541","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31.7","LVA","_T","_Z","2011","PT_POP_AGE"
"7542","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"33.1","LVA","_T","_Z","2012","PT_POP_AGE"
"7543","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"32.1","LVA","_T","_Z","2013","PT_POP_AGE"
"7544","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31.7","LVA","_T","_Z","2014","PT_POP_AGE"
"7545","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"34.4","LVA","_T","_Z","2015","PT_POP_AGE"
"7546","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.2","LVA","_T","_Z","2016","PT_POP_AGE"
"7547","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31.9","LVA","_T","_Z","2017","PT_POP_AGE"
"7548","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.2","LVA","_T","_Z","2018","PT_POP_AGE"
"7549","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.9","LVA","_T","_Z","2019","PT_POP_AGE"
"7550","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41.9","LVA","_T","_Z","2020","PT_POP_AGE"
"7551","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"43.9","LVA","_T","_Z","2021","PT_POP_AGE"
"7552","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"44.8","LVA","_T","_Z","2022","PT_POP_AGE"
"7553","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"25.5","LTU","_T","_Z","2005","PT_POP_AGE"
"7554","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"24.3","LTU","_T","_Z","2006","PT_POP_AGE"
"7555","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31.8","LTU","_T","_Z","2007","PT_POP_AGE"
"7556","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"34","LTU","_T","_Z","2008","PT_POP_AGE"
"7557","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.7","LTU","_T","_Z","2009","PT_POP_AGE"
"7558","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39","LTU","_T","_Z","2010","PT_POP_AGE"
"7559","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"29.6","LTU","_T","_Z","2011","PT_POP_AGE"
"7560","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31.5","LTU","_T","_Z","2012","PT_POP_AGE"
"7561","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"31","LTU","_T","_Z","2013","PT_POP_AGE"
"7562","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"30.3","LTU","_T","_Z","2014","PT_POP_AGE"
"7563","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"30.3","LTU","_T","_Z","2015","PT_POP_AGE"
"7564","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"32.5","LTU","_T","_Z","2016","PT_POP_AGE"
"7565","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"35.1","LTU","_T","_Z","2017","PT_POP_AGE"
"7566","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"37.6","LTU","_T","_Z","2018","PT_POP_AGE"
"7567","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"38.7","LTU","_T","_Z","2019","PT_POP_AGE"
"7568","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"37.2","LTU","_T","_Z","2020","PT_POP_AGE"
"7569","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.9","LTU","_T","_Z","2021","PT_POP_AGE"
"7570","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"40.7","LTU","_T","_Z","2022","PT_POP_AGE"
"7571","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"64.8","LUX","_T","_Z","2003","PT_POP_AGE"
"7572","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"66.1","LUX","_T","_Z","2004","PT_POP_AGE"
"7573","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"67","LUX","_T","_Z","2005","PT_POP_AGE"
"7574","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.4","LUX","_T","_Z","2006","PT_POP_AGE"
"7575","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70.2","LUX","_T","_Z","2007","PT_POP_AGE"
"7576","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69","LUX","_T","_Z","2008","PT_POP_AGE"
"7577","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.1","LUX","_T","_Z","2009","PT_POP_AGE"
"7578","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.1","LUX","_T","_Z","2010","PT_POP_AGE"
"7579","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"65.6","LUX","_T","_Z","2011","PT_POP_AGE"
"7580","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"67","LUX","_T","_Z","2012","PT_POP_AGE"
"7581","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"64.6","LUX","_T","_Z","2013","PT_POP_AGE"
"7582","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"64.2","LUX","_T","_Z","2014","PT_POP_AGE"
"7583","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"62.4","LUX","_T","_Z","2015","PT_POP_AGE"
"7584","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"59.9","LUX","_T","_Z","2016","PT_POP_AGE"
"7585","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"63.8","LUX","_T","_Z","2017","PT_POP_AGE"
"7586","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"60.6","LUX","_T","_Z","2018","PT_POP_AGE"
"7587","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"63.6","LUX","_T","_Z","2019","PT_POP_AGE"
"7588","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"65.7","LUX","_T","_Z","2020","PT_POP_AGE"
"7589","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70.4","LUX","_T","_Z","2021","PT_POP_AGE"
"7590","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.9","LUX","_T","_Z","2022","PT_POP_AGE"
"7591","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"43","MEX","_T","_Z","2000","PT_POP_AGE"
"7592","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"55.1","MEX","_T","_Z","2001","PT_POP_AGE"
"7593","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"54.4","MEX","_T","_Z","2002","PT_POP_AGE"
"7594","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"53.4","MEX","_T","_Z","2005","PT_POP_AGE"
"7595","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"53.3","MEX","_T","_Z","2006","PT_POP_AGE"
"7596","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.3","NLD","_T","_Z","2000","PT_POP_AGE"
"7597","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.9","NLD","_T","_Z","2001","PT_POP_AGE"
"7598","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.3","NLD","_T","_Z","2002","PT_POP_AGE"
"7599","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72","NLD","_T","_Z","2003","PT_POP_AGE"
"7600","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.8","NLD","_T","_Z","2004","PT_POP_AGE"
"7601","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.9","NLD","_T","_Z","2006","PT_POP_AGE"
"7602","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.6","NLD","_T","_Z","2007","PT_POP_AGE"
"7603","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.3","NLD","_T","_Z","2008","PT_POP_AGE"
"7604","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"75.2","NLD","_T","_Z","2009","PT_POP_AGE"
"7605","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"75.2","NLD","_T","_Z","2010","PT_POP_AGE"
"7606","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.4","NLD","_T","_Z","2011","PT_POP_AGE"
"7607","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.3","NLD","_T","_Z","2012","PT_POP_AGE"
"7608","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.8","NLD","_T","_Z","2013","PT_POP_AGE"
"7609","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.5","NLD","_T","_Z","2014","PT_POP_AGE"
"7610","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.5","NLD","_T","_Z","2015","PT_POP_AGE"
"7611","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.2","NLD","_T","_Z","2016","PT_POP_AGE"
"7612","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.3","NLD","_T","_Z","2017","PT_POP_AGE"
"7613","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.2","NLD","_T","_Z","2018","PT_POP_AGE"
"7614","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70","NLD","_T","_Z","2019","PT_POP_AGE"
"7615","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.5","NLD","_T","_Z","2020","PT_POP_AGE"
"7616","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.1","NLD","_T","_Z","2021","PT_POP_AGE"
"7617","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"67.3","NLD","_T","_Z","2022","PT_POP_AGE"
"7618","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.2","NOR","_T","_Z","2002","PT_POP_AGE"
"7619","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.4","NOR","_T","_Z","2005","PT_POP_AGE"
"7620","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"69.5","NOR","_T","_Z","2006","PT_POP_AGE"
"7621","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.3","NOR","_T","_Z","2007","PT_POP_AGE"
"7622","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.7","NOR","_T","_Z","2008","PT_POP_AGE"
"7623","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"72.7","NOR","_T","_Z","2009","PT_POP_AGE"
"7624","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.5","NOR","_T","_Z","2010","PT_POP_AGE"
"7625","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71","NOR","_T","_Z","2011","PT_POP_AGE"
"7626","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"76.5","NOR","_T","_Z","2012","PT_POP_AGE"
"7627","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73","NOR","_T","_Z","2013","PT_POP_AGE"
"7628","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.8","NOR","_T","_Z","2014","PT_POP_AGE"
"7629","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"75.8","NOR","_T","_Z","2015","PT_POP_AGE"
"7630","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"74.4","NOR","_T","_Z","2016","PT_POP_AGE"
"7631","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"75.1","NOR","_T","_Z","2017","PT_POP_AGE"
"7632","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"73.5","NOR","_T","_Z","2018","PT_POP_AGE"
"7633","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"68.9","NOR","_T","_Z","2019","PT_POP_AGE"
"7634","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70.8","NOR","_T","_Z","2020","PT_POP_AGE"
"7635","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"71.3","NOR","_T","_Z","2021","PT_POP_AGE"
"7636","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"70.9","NOR","_T","_Z","2022","PT_POP_AGE"
"7637","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"28.1","POL","_T","_Z","2001","PT_POP_AGE"
"7638","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.6","POL","_T","_Z","2004","PT_POP_AGE"
"7639","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"36.3","POL","_T","_Z","2006","PT_POP_AGE"
"7640","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.4","POL","_T","_Z","2007","PT_POP_AGE"
"7641","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.8","POL","_T","_Z","2008","PT_POP_AGE"
"7642","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"39.6","POL","_T","_Z","2009","PT_POP_AGE"
"7643","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"42.6","POL","_T","_Z","2010","PT_POP_AGE"
"7644","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"41.4","POL","_T","_Z","2011","PT_POP_AGE"
"7645","Y45T64","CRUDE","_Z","_Z","_Z","A","_Z","G","PHS",NA,NA,"43.1","POL","_T","_Z","2012","PT_POP_AGE"
